 Cell_ID Red Red_Bg Green Green_Bg Scaled_Red Scaled_Green AnteriortoPostX VentraltoDorsalY Area
      67      243.816      58.9388      64.0408      38.4082      6.14048     0.943480      13.5000     239          49
      68      36.2326      44.4884      210.512      38.1163    -0.363273      6.39407     -90.5000     239          43
      69      253.011      65.7527      62.0215      43.8387      5.57502     0.586362     -14.5000     244          93
      70      213.517      41.3448      50.8621      35.3793      8.15196     0.618674      85.5000     241          29
      71      198.467      52.5667      53.7333      33.6000      5.43331     0.847108      174.500     241          30
      72      106.821      52.5357      177.357      39.6071      2.02279      4.91678     -58.5000     242          28
      73      245.286      49.1837      54.8163      34.2857      7.80514     0.846547      139.500     244          49
      74      60.9677      44.0323      174.000      33.7419     0.752915      5.87652     -106.500     248          31
      75      234.455      42.0682      42.4773      32.9091      8.95241     0.411032      78.5000     247          44
      76      238.920      45.0200      136.560      32.3600      8.43124      4.55220     -116.500     252          50
      77      230.098      45.1951      44.4634      32.7561      8.00886     0.505275      129.500     255          41
      78      195.000      45.0000      51.0000      33.0000      6.52526     0.771119      130.500     251           1
      79      44.1750      48.8500      211.125      36.1500    -0.187343      6.84274     -149.500     256          40
      80      236.863      51.0000      56.2941      40.1569      7.13414     0.568110     -65.5000     259          51
      81      46.6250      60.4688      226.219      38.9688    -0.448169      6.79310      1.50000     256          32
      82      251.713      70.3936      73.5319      41.5106      5.04231      1.09054     -15.5000     265          94
      83      250.613      47.9000      54.4750      31.3250      8.28446      1.04477      158.500     258          80
      84      185.227      69.1818      55.2727      35.8182      3.28364     0.767857     -45.5000     259          22
      85      41.6800      45.0400      179.280      33.0400    -0.146036      6.25732     -111.500     262          25
      86      248.016      46.3934      60.3934      31.2295      8.50751      1.32021      116.500     265          61
      87      138.900      48.8000      225.680      38.2400      3.61430      6.92958     -141.500     265          50
      88      237.200      61.7333      45.2667      40.4667      5.56409     0.167690     -7.50000     272          30
      89      250.656      54.6885      89.7213      43.1967      7.01466      1.52263     -164.500     273          61
      90      51.5333      58.8333      169.433      39.4000    -0.242895      4.66574      4.50000     274          30
      91      50.6905      50.8333      234.714      38.5714  -0.00550137      7.18901     -63.5000     276          42
      92      48.8966      45.7931      165.552      35.4483     0.132667      5.18867     -112.500     274          29
      93      250.479      66.2292      145.938      34.5417      5.44600      4.55920     -39.5000     276          48
      94      74.3855      50.2651      236.325      49.2048     0.939375      5.37621     -139.500     281          83
      95      241.928      49.3976      45.7952      31.8434      7.62979     0.619404      112.500     280          83
      96      121.667      51.9167      190.833      35.4722      2.63001      6.19179     -82.5000     281          36
      97      240.561      51.6667      142.895      37.4561      7.15696      3.97960      24.5000     284          57
      98      154.303      50.3026      227.816      48.3289      4.04727      5.25034     -126.500     287          76
      99      240.311      49.0444      51.5333      39.3111      7.63429     0.439539      40.5000     285          45
     100      216.281      49.4688      49.4063      36.8438      6.60111     0.482031      59.5000     284          32
     101      234.383      55.4500      108.350      38.6167      6.31697      2.55287     -57.5000     287          60
     102      223.000      61.6538      54.2692      35.3462      5.12292     0.756854     -35.5000     286          26
     103      50.7209      51.6977      233.047      55.0465   -0.0369852      4.57144     -164.500     290          43
     104      248.566      50.0723      49.3253      31.7108      7.76014     0.785279      106.500     291          83
     105      45.5333      53.5000      204.967      47.8000    -0.291503      4.64831     -172.500     290          30
     106      228.818      47.3091      49.4364      27.2727      7.51058      1.14888      129.500     294          55
     107      103.727      54.6061      253.000      56.8485      1.76095      4.87793     -133.500     293          33
     108      241.491      52.3860      69.2105      38.4737      7.06656      1.12943      63.5000     295          57
     109      226.225      43.5750      65.4500      29.0500      8.20544      1.77140      155.500     296          40
     110      72.3889      53.4444      202.972      57.1944     0.693903      3.60330     -148.500     300          36
     111      176.675      52.4750      226.800      41.9750      4.63328      6.22490     -99.5000     301          40
     112      91.3902      55.7317      242.927      41.5122      1.25251      6.85927     -64.5000     301          41
     113      241.429      56.9184      88.7959      40.5510      6.34582      1.68195     -43.5000     302          49
     114      114.229      55.2500      224.792      43.7292      2.08971      5.85356     -77.5000     305          48
     115      51.2963      51.5926      227.778      56.9630   -0.0112425      4.23931     -177.500     302          27
     116      116.939      54.0408      211.490      50.9388      2.27842      4.45581     -130.500     304          49
     117      47.8235      56.3529      214.500      47.6176    -0.296293      4.95456     -201.500     305          34
     118      157.594      55.0938      150.563      39.9063      3.64201      3.92010     -31.5000     306          32
     119      248.766      53.3404      172.957      59.7447      7.17207      2.67891     -168.500     308          47
     120      245.460      54.3678      46.3448      36.5057      6.88050     0.381027      48.5000     313          87
     121      46.2500      56.0833      212.542      49.4167    -0.343231      4.66670     -143.500     310          24
     122      224.023      51.6977      112.140      43.2558      6.52526      2.25131     -113.500     312          43
     123      58.0426      56.7660      229.064      42.4255    0.0440235      6.21922     -57.5000     313          47
     124      222.065      54.2903      199.161      62.9677      6.04954      3.05774     -175.500     314          31
     125      247.071      56.0505      53.5859      33.1414      6.67143     0.872101      91.5000     321          99
     126      247.113      46.3913      55.9565      31.0957      8.46988      1.13026      181.500     324         115
     127      140.680      54.8800      109.200      44.5200      3.06050      2.05389     -92.5000     318          25
     128      63.5217      52.6522      160.304      35.6957     0.404125      4.93510     -260.500     319          23
     129      207.821      45.6786      41.4643      29.9286      6.94872     0.544905      148.500     319          28
     130      133.000      50.1389      217.778      44.5000      3.23516      5.50485     -233.500     320          36
     131      91.9111      52.8000      236.533      40.1111      1.45006      6.92291     -141.500     321          45
     132      100.161      49.3226      191.387      43.6452      2.01775      4.78553     -241.500     322          31
     133      78.9184      51.2653      231.735      56.4490      1.05594      4.38988     -174.500     326          49
     134      126.977      53.0000      208.955      44.9318      2.73238      5.16075     -162.500     327          44
     135      107.022      58.6739      237.478      44.4783      1.61306      6.13440     -102.500     327          46
     136      250.377      55.1698      52.0943      36.6604      6.92651     0.595173      36.5000     328          53
     137      231.563      49.7083      47.8333      28.8958      7.16166     0.926510      114.500     327          48
     138      75.2464      51.5507      239.377      63.8116     0.899815      3.88957     -182.500     328          69
     139      238.979      44.7447      43.3191      29.0213      8.49774     0.696494      145.500     327          47
     140      70.9677      49.2258      222.484      37.8548     0.864619      6.89511     -273.500     336          62
     141      231.806      59.2778      73.3333      41.1111      5.69753      1.10805     -97.5000     331          36
     142      235.805      47.5122      118.439      44.7561      7.75796      2.32743     -248.500     332          41
     143      43.7143      52.7143      213.771      40.7429    -0.334221      6.00384     -138.500     331          35
     144      174.560      54.7600      66.0000      37.7200      4.28265      1.05991      51.5000     331          25
     145      241.941      56.7794      49.4853      38.3529      6.38381     0.410347      61.5000     335          68
     146      228.550      42.5750      48.2250      27.2000      8.55105      1.09277      197.500     332          40
     147      180.735      29.5882      11.7647      15.4706      10.0000    -0.338647      271.500     335          68
     148      250.259      56.8448      42.7586      36.8793      6.66064     0.225375     0.500000     337          58
     149      99.0625      45.1042      201.000      48.8333      2.34186      4.40520     -238.500     339          48
     150      227.585      55.1463      67.8049      41.5122      6.12122     0.895410     -78.5000     337          41
     151      134.356      47.6027      249.055      47.3562      3.56758      6.02128     -211.500     342          73
     152      75.6750      49.1750      230.450      57.7750      1.05492      4.22525     -206.500     339          40
     153      236.370      45.2222      37.1852      28.6667      8.27442     0.420097      142.500     339          27
     154      222.744      54.3077      47.7436      35.3590      6.07145     0.495160      87.5000     340          39
     155      101.200      53.8400      147.520      39.3200      1.72197      3.89024     -88.5000     342          25
     156      194.571      43.0714      34.4643      27.6429      6.88562     0.348863      216.500     343          28
     157      244.630      59.5000      41.5435      36.0000      6.09088     0.217692      50.5000     347          46
     158      237.771      46.5714      50.3143      31.2000      8.03688     0.866096      144.500     347          35
     159      157.600      47.4333      220.667      40.8000      4.54659      6.23237     -270.500     347          30
     160      236.000      48.3846      42.7692      31.7949      7.59068     0.487960      160.500     347          39
     161      213.357      45.9286      81.3810      42.0476      7.13618      1.32246     -170.500     348          42
     162      239.036      53.1429      52.8929      33.2857      6.84758     0.832758      232.500     350          56
     163      202.613      44.2903      210.935      48.7742      6.99767      4.70024     -237.500     349          31
     164      170.478      48.2609      144.652      55.5217      4.95744      2.26948     -193.500     348          23
     165      63.0417      56.8750      246.292      40.0417     0.212250      7.28189     -120.500     350          48
     166      245.127      57.6364      41.1636      36.4727      6.36800     0.181824     -2.50000     350          55
     167      245.982      54.1579      56.2281      29.1754      6.93365      1.31086      114.500     350          57
     168      80.3182      46.0000      224.045      38.2727      1.46045      6.86207     -159.500     350          44
     169      253.266      60.5156      98.3750      37.1563      6.23514      2.32924     -44.5000     353          64
     170      134.140      35.6977      189.674      30.0698      5.39833      7.50375     -281.500     354          43
     171      217.333      50.7292      105.417      40.6250      6.42906      2.25470     -145.500     355          48
     172      247.068      56.2203      51.1186      33.4237      6.64527     0.748439      88.5000     356          59
     173      229.341      43.4545      35.0682      27.8864      8.37398     0.364087      201.500     356          44
     174      239.641      54.5897      54.0000      34.6410      6.63591     0.790049      256.500     354          39
     175      212.824      56.0294      56.0294      39.9412      5.47814     0.569443     -73.5000     356          34
     176      197.735      42.7059      60.0000      28.7059      7.10634      1.54118      183.500     356          34
     177      240.840      52.6400      51.5200      33.9200      6.99879     0.733533      236.500     359          50
     178      163.921      40.7632      192.526      38.9737      5.91444      5.56991     -267.500     359          38
     179      104.448      49.7011      235.966      46.5747      2.15633      5.74872     -191.500     359          87
     180      203.920      45.8600      43.9600      28.3200      6.74695     0.780739      218.500     359          50
     181      145.000      44.0247      227.383      43.8148      4.48992      5.92295     -220.500     363          81
     182      65.9130      38.0217      213.587      36.3478      1.43601      6.89356     -257.500     363          46
     183      175.429      45.0714      36.8214      27.4286      5.66178     0.484125      131.500     361          28
     184      166.000      44.0000      17.0000      28.0000      5.42783    -0.555389      205.500     358           1
     185      241.500      54.6429      45.6786      35.1071      6.69415     0.425697      263.500     360          28
     186      117.848      40.9783      230.217      41.7391      3.67215      6.38382     -239.500     362          46
     187      119.000      54.3043      223.435      42.7391      2.33217      5.97702     -80.5000     361          23
     188      252.156      62.3333      59.0444      44.2444      5.96137     0.472896     -41.5000     364          45
     189      209.206      58.4536      122.351      35.5052      5.04862      3.45794     -115.500     365          97
     190      171.431      49.9608      241.824      36.7843      4.75950      7.88019     -157.500     365          51
     191      241.756      51.0000      74.6341      38.6341      7.32197      1.31733     -140.500     365          41
     192      246.089      57.0179      62.0714      38.5536      6.49134     0.862374     -130.500     366          56
     193      250.500      56.3833      54.3667      36.4667      6.73956     0.693936      11.5000     367          60
     194      244.300      54.8800      64.3200      34.7000      6.75665      1.20675      51.5000     367          50
     195      248.955      45.0682      63.8182      29.8864      8.85600      1.60508      192.500     369          44
     196      237.615      53.7308      60.3846      33.4615      6.69949      1.13747      238.500     369          26
     197      90.9615      56.3462      235.923      46.1731      1.20261      5.80972     -183.500     372          52
     198      68.6984      55.3651      227.714      41.9048     0.471435      6.26855     -77.5000     371          63
     199      251.741      61.8966      68.5345      44.3793      6.00415     0.769471     -52.5000     372          58
     200      234.500      48.9130      48.5000      29.2826      7.42749     0.927785      154.500     370          46
     201      251.694      52.7778      51.9444      36.0278      7.37801     0.624564      260.500     371          72
     202      44.0000      37.0000      160.000      33.0000     0.370353      5.44067     -257.500     368           1
     203      214.286      47.3810      48.2857      31.9048      6.89580     0.725849      227.500     370          21
     204      99.6939      44.3061      251.490      44.6122      2.44720      6.55574     -221.500     373          49
     205      63.5143      34.7143      211.943      33.5429      1.62407      7.51895     -268.500     374          35
     206      199.750      53.8500      45.1000      37.2000      5.30382     0.300225      245.500     374          20
     207      252.429      56.7143      42.2857      29.6667      6.75538     0.601340      200.500     376          42
     208      254.806      60.5833      40.7500      29.4444      6.27574     0.542814      208.500     378          36
     209      227.050      44.8250      54.3750      29.1750      7.95806      1.22110      174.500     380          40
     210      203.476      43.2381      98.2381      42.2381      7.25469      1.87433     -232.500     380          21
     211      239.225      63.2500      51.4000      37.1500      5.44640     0.542274     -114.500     380          40
     212      165.077      62.8974      144.308      38.2564      3.18017      3.91899     -13.5000     381          39
     213      249.429      54.2500      63.9286      31.7143      7.04290      1.43601      88.5000     382          56
     214      245.640      53.8000      49.9000      32.9000      6.98034     0.730492      118.500     383          50
     215      219.469      51.1875      51.0000      38.6250      6.43563     0.452939      251.500     382          32
     216      79.2899      38.2464      224.478      42.4783      2.10074      6.05713     -265.500     385          69
     217      121.409      40.3333      211.242      45.7273      3.93501      5.11711     -240.500     387          66
     218      211.127      50.5091      112.182      38.1636      6.22507      2.74190     -165.500     383          55
     219      252.918      62.0816      53.4694      38.3469      6.01753     0.557512     -132.500     384          49
     220      223.474      61.6053      56.3684      36.7895      5.14356     0.752364     -27.5000     384          38
     221      231.732      52.9512      57.8049      32.4146      6.60942      1.10736      101.500     383          41
     222      206.400      60.1000      56.9000      31.0500      4.76529      1.17696      140.500     382          20
     223      244.704      49.2407      53.8333      33.2222      7.77069     0.877072      232.500     384          54
     224      238.418      61.5714      49.5408      35.6327      5.62261     0.551803     0.500000     391          98
     225      36.8750      38.0000      186.833      34.2083   -0.0579547      6.30749     -277.500     386          24
     226      89.1591      42.7955      212.341      40.9545      2.12080      5.91612     -227.500     388          44
     227      75.6296      49.9259      237.556      39.3519      1.00783      7.12048     -188.500     387          54
     228      205.921      59.0787      152.865      33.0787      4.86565      5.11944     -138.500     390          89
     229      253.667      65.4583      46.0833      32.7500      5.62851     0.575559      145.500     386          24
     230      253.943      60.0857      41.6571      29.9143      6.31582     0.554955      218.500     385          35
     231      252.788      63.4242      61.1515      33.4242      5.84468      1.17276      157.500     387          33
     232      241.554      59.2857      38.0536      31.8036      6.01838     0.277822      166.500     389          56
     233      44.8250      43.1500      235.150      36.3500    0.0759894      7.73169     -206.500     388          40
     234      250.532      58.5532      54.6809      34.1915      6.41833     0.847175      11.5000     393          47
     235      247.980      56.4200      59.9400      36.2400      6.64647     0.924533      122.500     395          50
     236      251.000      65.7391      58.1087      35.6087      5.51670     0.893283      136.500     394          46
     237      174.071      53.8214      51.6071      30.2500      4.37370     0.998114      192.500     393          28
     238      247.583      46.8833      52.7500      31.2667      8.38008     0.971365     -202.500     397          60
     239      242.840      49.6000      49.0400      35.5000      7.62667     0.539204     -179.500     397          50
     240      244.974      58.4359      53.3590      38.7436      6.24897     0.533302     -38.5000     395          39
     241      238.393      56.8929      41.8393      30.6071      6.24508     0.518803      213.500     394          56
     242      170.225      41.0500      208.550      39.8750      6.16006      5.98016     -270.500     402          80
     243      152.878      44.9388      174.980      46.2449      4.70192      3.93545     -259.500     398          49
     244      216.600      61.7143      58.5143      34.8857      4.91298     0.957530     -10.5000     396          35
     245      250.622      67.4694      47.5306      34.0510      5.31406     0.559640      154.500     401          98
     246      67.0909      43.3636      188.273      46.5000      1.07113      4.31025     -249.500     397          22
     247      244.203      55.5063      111.076      33.9114      6.65488      3.21688     -122.500     399          79
     248      245.091      55.7091      63.0364      37.9636      6.65475     0.933676     -49.5000     400          55
     249      83.5000      55.4643      174.857      39.3571     0.989504      4.86719     -80.5000     402          28
     250      255.000      71.1875      57.0625      36.1875      5.05465     0.815512      142.500     402          32
     251      145.310      55.8621      113.517      39.5172      3.13454      2.64733     -71.5000     403          29
     252      189.581      57.5161      42.3226      33.4516      4.49486     0.374901     -18.5000     403          31
     253      228.367      59.6531      43.3878      32.2857      5.53654     0.486133      12.5000     406          49
     254      214.488      53.7073      37.1951      32.9756      5.86029     0.180897      106.500     405          41
     255      244.102      46.1224      53.0000      31.2041      8.40287     0.987475      191.500     406          49
     256      245.778      64.1111      37.8611      35.7500      5.54704    0.0834829      128.500     407          36
     257      212.000      42.0000      216.000      41.0000      7.92354      6.03416     -268.500     404           1
     258      166.150      58.4250      211.275      33.7000      3.60942      7.44928     -156.500     408          40
     259      222.903      54.9032      49.2581      34.1290      5.99006     0.626686      43.5000     407          31
     260      215.652      56.5652      37.6957      30.0000      5.50560     0.362649     -137.500     408          23
     261      243.980      56.2745      31.5098      34.1569      6.52958    -0.109559     -36.5000     409          51
     262      74.9500      41.4500      135.400      36.2000      1.58212      3.87405     -250.500     410          20
     263      252.266      51.8723      39.4787      31.9149      7.56254     0.335051     -208.500     414          94
     264      248.659      53.2683      45.4146      30.3902      7.18048     0.698916     -197.500     417          82
     265      241.721      59.4419      57.8605      32.7442      6.00294      1.08439      2.50000     413          43
     266      233.676      58.3784      47.1351      32.3243      5.87818     0.647757      34.5000     412          37
     267      255.000      61.3000      53.8750      34.4250      6.18570     0.798745      139.500     412          40
     268      59.8205      57.6667      193.231      36.5128    0.0731155      6.06786     -69.5000     413          39
     269      39.4286      43.7619      185.143      33.5238    -0.193841      6.39386     -260.500     413          21
     270      212.667      43.3333      200.528      35.3333      7.64962      6.60957     -272.500     416          36
     271      64.5660      51.9434      229.000      31.0755     0.475707      9.00419     -176.500     416          53
     272      63.0690      55.6897      211.517      34.0690     0.259394      7.36335     -136.500     417          29
     273      247.012      45.6250      96.6750      30.9500      8.64070      3.00215     -224.500     423          80
     274      108.700      56.7000      193.650      35.0000      1.79531      6.40818     -165.500     419          20
     275      234.667      52.2083      73.4375      35.7917      6.84137      1.48695     -116.500     420          48
     276      243.407      58.0185      51.6296      33.9630      6.25513     0.735380      42.5000     422          54
     277      240.121      53.7273      34.4848      31.5152      6.79136     0.133216      138.500     421          33
     278      250.381      57.5714      39.7857      35.7143      6.55603     0.161164     -153.500     423          42
     279      212.556      42.3889      52.7500      33.2500      7.85854     0.829097      239.500     423          36
     280      110.342      43.2105      230.447      32.5263      3.04128      8.60240     -267.500     424          38
     281      182.045      57.0455      55.0000      33.1818      4.28952     0.929567     -34.5000     425          22
     282      252.415      64.7358      46.5472      34.4717      5.67533     0.495227      3.50000     427          53
     283      230.118      59.6176      45.8529      32.5588      5.59846     0.577236      16.5000     426          34
     284      243.404      41.4255      51.9149      30.8511      9.54458     0.965228      199.500     430          47
     285      174.048      57.6667      88.0476      35.7143      3.95072      2.07157     -138.500     429          21
     286      243.379      52.9483      98.1897      35.0172      7.04053      2.55040     -118.500     431          58
     287      250.368      64.7632      50.0526      33.1053      5.61024     0.723715     -9.50000     430          38
     288      250.553      60.9149      41.0213      33.3617      6.09427     0.324578     -49.5000     432          47
     289      161.622      55.4865      101.189      31.3243      3.74448      3.15311     -206.500     433          37
     290      59.1739      38.8696      207.435      33.3913      1.02258      7.36863     -277.500     434          46
     291      214.630      55.0741      43.8519      32.9259      5.67132     0.469119      72.5000     433          27
     292      232.760      52.9600      41.8600      33.1600      6.64601     0.370909     -188.500     436          50
     293      253.398      62.3979      45.0860      31.2903      5.99216     0.623299     -57.5000     437          93
     294      253.356      59.4667      33.1556      32.8222      6.38262    0.0143573      7.50000     437          45
     295      234.945      56.8904      47.2192      33.5479      6.12680     0.576108      51.5000     437          73
     296      228.488      39.5122      83.3171      29.0244      9.36255      2.64448      208.500     438          41
     297      240.324      53.8824      123.353      35.8529      6.77352      3.45021     -133.500     438          34
     298      253.696      70.7500      39.0000      33.1786      5.06194     0.248047     -18.5000     440          56
     299      164.500      50.1500      36.6500      33.4000      4.46359     0.137562     -178.500     441          20
     300      111.157      48.4902      215.353      33.8039      2.52989      7.59258     -169.500     444          51
     301      235.442      62.0698      43.0930      30.6512      5.46787     0.573853     -31.5000     443          43
     302      160.700      51.5000      130.667      30.5000      4.15083      4.64286     -105.500     445          30
     303      249.577      54.5769      39.8654      33.3462      6.99431     0.276384      65.5000     446          52
     304      254.638      63.3276      34.6379      32.6552      5.91378    0.0858381     -199.500     449          58
     305      250.321      50.7500      51.1786      30.0357      7.69807     0.995149     -141.500     447          28
     306      248.081      58.5135      43.6216      30.5405      6.34202     0.605521      10.5000     447          37
     307      250.025      64.0750      45.0250      33.8000      5.68103     0.469496      37.5000     448          40
     308      179.136      60.0000      199.455      29.9091      3.88698      8.01393     -209.500     447          22
     309      232.282      60.6056      55.7324      31.7042      5.54519      1.07144     -71.5000     451          71
     310      228.108      37.8649      30.4865      25.4054      9.83540     0.282743      195.500     449          37
     311      206.000      66.1923      41.6154      30.1923      4.13469     0.534871     -27.5000     450          26
     312      46.7368      39.0000      209.632      34.2632     0.388346      7.23580     -265.500     452          38
     313      170.514      48.1351      206.459      28.8378      4.97693      8.70754     -152.500     452          37
     314      67.2903      53.3871      228.806      31.5806     0.509799      8.82887     -134.500     451          31
     315      102.114      52.6286      200.571      29.3714      1.84068      8.24027     -120.500     452          35
     316      249.150      69.4000      50.4250      30.7250      5.07024     0.906435     -52.5000     451          40
     317      254.455      66.0455      45.0000      30.2424      5.58442     0.689860     -19.5000     455          66
     318      144.571      34.3810      49.0476      26.6190      6.27402      1.19116      211.500     450          21
     319      221.111      43.2222      152.667      35.9074      8.05677      4.59695      280.500     451          54
     320      115.052      51.9138      149.207      37.7241      2.38082      4.17783     -176.500     453          58
     321      220.487      55.0000      39.1538      29.1795      5.89008     0.483248      26.5000     453          39
     322      250.878      65.0244      71.4634      35.5854      5.59518      1.42535      46.5000     453          41
     323      253.756      66.9512      34.2439      31.0000      5.46197     0.147934     -9.50000     454          41
     324      250.481      61.7037      51.2963      30.1481      5.98907     0.991686     -208.500     455          27
     325      253.000      63.0000      36.0000      33.0000      5.90381     0.128520      34.5000     452           1
     326      58.5667      41.5000      173.400      30.2333     0.805045      6.69450     -242.500     460          30
     327      209.243      55.1892      89.1892      34.5405      5.46435      2.23673     -198.500     462          37
     328      134.021      45.8298      215.340      29.4894      3.76702      8.90968     -167.500     462          47
     329      254.044      66.4444      41.0667      31.5778      5.52705     0.424812     -53.5000     461          45
     330      245.641      46.5385      47.0385      30.5513      8.37499     0.762921     -226.500     463          78
     331      253.122      62.5366      43.9024      34.5610      5.96588     0.382113      53.5000     463          41
     332      251.054      63.5405      45.8378      32.1622      5.77698     0.601127     -48.5000     466          37
     333      217.071      51.5000      57.0714      27.3333      6.29358      1.53809     -207.500     469          42
     334      251.672      53.6034      36.7069      31.2241      7.23341     0.248240     -75.5000     469          58
     335      224.000      53.5128      32.4615      30.7692      6.23668    0.0777546     -14.5000     469          39
     336      154.440      58.3200      181.880      31.4400      3.22638      6.76462      39.5000     470          25
     337      37.6364      44.5455      168.136      30.4545    -0.303625      6.39127     -178.500     471          22
     338      73.7857      48.2500      178.429      27.3214      1.03602      7.81887     -131.500     474          28
     339      50.6923      45.0256      176.436      31.0256     0.246370      6.62578     -187.500     474          39
